4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.074462890625, 0.00543212890625, 0.99163818359375, -0.12890625, -0.00115966796875, -0.00225830078125]
4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.074462890625, 0.00543212890625, 0.99163818359375, -0.12890625, -0.00115966796875, -0.00225830078125]
4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.074462890625, 0.00543212890625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.07440185546875, 0.00543212890625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.07440185546875, 0.00543212890625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.07440185546875, 0.00543212890625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.21575927734375, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.03680419921875, 0.07440185546875, 0.00543212890625, 0.99163818359375, -0.12890625, -0.00115966796875, -0.0023193359375]
4: [0.971923828125, 0.21575927734375, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12890625, -0.00115966796875, -0.0023193359375]
4: [0.971923828125, 0.21575927734375, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12890625, -0.00115966796875, -0.0023193359375]
4: [0.971923828125, 0.21575927734375, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.09344482421875, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12896728515625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.0054931640625, 0.99163818359375, -0.12896728515625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12896728515625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12896728515625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.0015869140625, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.00164794921875, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.00164794921875, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
4: [0.971923828125, 0.2156982421875, 0.0933837890625, -0.0020751953125, 0.9937744140625, 0.11065673828125, -0.010498046875, -0.00164794921875, 0.99652099609375, 0.0367431640625, 0.074462890625, 0.00555419921875, 0.99163818359375, -0.12890625, -0.0010986328125, -0.0023193359375]
