AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2016-09-09 10:47:37.760011	oi 131
2016-09-09 10:47:37.862260	oi 132
2016-09-09 10:47:37.960565	oi 133
2016-09-09 10:47:38.062815	oi 134
2016-09-09 10:47:38.161360	oi 135
2016-09-09 10:47:38.263457	oi 136
2016-09-09 10:47:38.361985	oi 137
2016-09-09 10:47:38.460463	oi 138
2016-09-09 10:47:38.562614	oi 139
2016-09-09 10:47:38.661164	oi 140
2016-09-09 10:47:38.763279	oi 141
2016-09-09 10:47:38.861806	oi 142
2016-09-09 10:47:38.960055	oi 143
2016-09-09 10:47:39.062434	oi 144
2016-09-09 10:47:39.160965	oi 145
2016-09-09 10:47:39.263026	oi 146
2016-09-09 10:47:39.361580	oi 147
2016-09-09 10:47:39.459693	oi 148
2016-09-09 10:47:39.562137	oi 149
2016-09-09 10:47:39.660801	oi 150
2016-09-09 10:47:39.762845	oi 151
2016-09-09 10:47:39.861244	oi 152
2016-09-09 10:47:39.963401	oi 153
2016-09-09 10:47:40.062063	oi 154
2016-09-09 10:47:40.160219	oi 155
2016-09-09 10:47:40.262567	oi 156
2016-09-09 10:47:40.361022	oi 157
2016-09-09 10:47:40.463253	oi 158
2016-09-09 10:47:40.561812	oi 159
2016-09-09 10:47:40.660126	oi 160
2016-09-09 10:47:40.762243	oi 161
2016-09-09 10:47:40.860667	oi 162
2016-09-09 10:47:40.962967	oi 163
2016-09-09 10:47:41.061381	oi 164
2016-09-09 10:47:41.159743	oi 165
2016-09-09 10:47:41.262048	oi 166
2016-09-09 10:47:41.360524	oi 167
2016-09-09 10:47:41.462646	oi 168
2016-09-09 10:47:41.561069	oi 169
2016-09-09 10:47:41.663322	oi 170
2016-09-09 10:47:41.761971	oi 171
2016-09-09 10:47:41.860295	oi 172
2016-09-09 10:47:41.962463	oi 173
2016-09-09 10:47:42.060779	oi 174
2016-09-09 10:47:42.163130	oi 175
2016-09-09 10:47:42.261610	oi 176
2016-09-09 10:47:42.359889	oi 177
2016-09-09 10:47:42.462216	oi 178
2016-09-09 10:47:42.560648	oi 179
2016-09-09 10:47:42.662846	oi 180
2016-09-09 10:47:42.761369	oi 181
2016-09-09 10:47:42.863616	oi 182
2016-09-09 10:47:42.962065	oi 183
2016-09-09 10:47:43.060536	oi 184
2016-09-09 10:47:43.162586	oi 185
2016-09-09 10:47:43.261092	oi 186
2016-09-09 10:47:43.363240	oi 187
2016-09-09 10:47:43.461733	oi 188
2016-09-09 10:47:43.560167	oi 189
2016-09-09 10:47:43.662367	oi 190
2016-09-09 10:47:43.760846	oi 191
2016-09-09 10:47:43.863006	oi 192
2016-09-09 10:47:43.961474	oi 193
2016-09-09 10:47:44.059798	oi 194
2016-09-09 10:47:44.162166	oi 195
2016-09-09 10:47:44.260667	oi 196
2016-09-09 10:47:44.362844	oi 197
2016-09-09 10:47:44.461223	oi 198
2016-09-09 10:47:44.563405	oi 199
2016-09-09 10:47:44.661948	oi 200
2016-09-09 10:47:44.760352	oi 201
2016-09-09 10:47:44.862652	oi 202
2016-09-09 10:47:44.961042	oi 203
2016-09-09 10:47:45.063205	oi 204
2016-09-09 10:47:45.161738	oi 205
2016-09-09 10:47:45.260299	oi 206
2016-09-09 10:47:45.362386	oi 207
2016-09-09 10:47:45.460605	oi 208
2016-09-09 10:47:45.563028	oi 209
2016-09-09 10:47:45.661536	oi 210
2016-09-09 10:47:45.759742	oi 211
2016-09-09 10:47:45.862186	oi 212
2016-09-09 10:47:45.960615	oi 213
2016-09-09 10:47:46.062792	oi 214
2016-09-09 10:47:46.161273	oi 215
2016-09-09 10:47:46.263321	oi 216
2016-09-09 10:47:46.361849	oi 217
2016-09-09 10:47:46.460353	oi 218
2016-09-09 10:47:46.562511	oi 219
2016-09-09 10:47:46.660993	oi 220
2016-09-09 10:47:46.763135	oi 221
2016-09-09 10:47:46.861651	oi 222
2016-09-09 10:47:46.959927	oi 223
2016-09-09 10:47:47.062301	oi 224
2016-09-09 10:47:47.160765	oi 225
2016-09-09 10:47:47.263010	oi 226
2016-09-09 10:47:47.361484	oi 227
2016-09-09 10:47:47.463519	oi 228
2016-09-09 10:47:47.561881	oi 229
2016-09-09 10:47:47.660451	oi 230
2016-09-09 10:47:47.762642	oi 231
2016-09-09 10:47:47.861163	oi 232
2016-09-09 10:47:47.963350	oi 233
2016-09-09 10:47:48.061902	oi 234
2016-09-09 10:47:48.160191	oi 235
2016-09-09 10:47:48.262589	oi 236
2016-09-09 10:47:48.360784	oi 237
2016-09-09 10:47:48.463143	oi 238
2016-09-09 10:47:48.561641	oi 239
2016-09-09 10:47:48.659875	oi 240
2016-09-09 10:47:48.762252	oi 241
2016-09-09 10:47:48.860572	oi 242
2016-09-09 10:47:48.962913	oi 243
2016-09-09 10:47:49.061455	oi 244
2016-09-09 10:47:49.163434	oi 245
2016-09-09 10:47:49.262081	oi 246
2016-09-09 10:47:49.360370	oi 247
2016-09-09 10:47:49.462532	oi 248
2016-09-09 10:47:49.561040	oi 249
2016-09-09 10:47:49.663209	oi 250
2016-09-09 10:47:49.761697	oi 251
2016-09-09 10:47:49.860113	oi 252
