AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-04-19 22:59:12.054911	21
2017-04-19 22:59:12.055096	2153
2017-04-19 22:59:12.055167	
2017-04-19 22:59:12.055321	2154
2017-04-19 22:59:12.055497	2154
2017-04-19 22:59:12.055708	2153
2017-04-19 22:59:12.055852	2151
2017-04-19 22:59:12.055992	2152
2017-04-19 22:59:12.056130	2152
2017-04-19 22:59:12.056268	2156
2017-04-19 22:59:12.056428	2152
2017-04-19 22:59:12.056570	2152
2017-04-19 22:59:12.056734	2155
2017-04-19 22:59:12.056874	2153
2017-04-19 22:59:12.057013	2153
2017-04-19 22:59:12.057152	2152
2017-04-19 22:59:12.057290	2153
2017-04-19 22:59:12.057429	2153
2017-04-19 22:59:12.057568	2154
2017-04-19 22:59:12.057706	2152
2017-04-19 22:59:12.057844	2153
2017-04-19 22:59:12.057982	2153
2017-04-19 22:59:12.058121	2151
2017-04-19 22:59:12.058259	2153
2017-04-19 22:59:12.058320	
2017-04-19 22:59:12.058533	2154
2017-04-19 22:59:12.058787	2154
2017-04-19 22:59:12.059068	2153
2017-04-19 22:59:12.059216	2151
2017-04-19 22:59:12.059357	2152
2017-04-19 22:59:12.059497	2152
2017-04-19 22:59:12.059656	2156
2017-04-19 22:59:12.059799	2152
2017-04-19 22:59:12.059938	2152
2017-04-19 22:59:12.060076	2155
2017-04-19 22:59:12.060215	2153
2017-04-19 22:59:12.060354	2153
2017-04-19 22:59:12.060493	2152
2017-04-19 22:59:12.060632	2153
2017-04-19 22:59:12.060770	2153
2017-04-19 22:59:12.060908	2154
2017-04-19 22:59:12.061048	2152
2017-04-19 22:59:12.061187	2153
2017-04-19 22:59:12.061326	2153
2017-04-19 22:59:12.061465	2151
2017-04-19 22:59:12.061605	2153
2017-04-19 22:59:12.061665	
2017-04-19 22:59:12.061804	2154
2017-04-19 22:59:12.061943	2154
2017-04-19 22:59:12.062081	2153
2017-04-19 22:59:12.062221	2151
2017-04-19 22:59:12.062359	2152
2017-04-19 22:59:12.062498	2152
2017-04-19 22:59:12.062637	2156
2017-04-19 22:59:12.062775	2152
2017-04-19 22:59:12.062915	2152
2017-04-19 22:59:12.063076	2155
2017-04-19 22:59:12.063218	2153
2017-04-19 22:59:12.063356	2153
2017-04-19 22:59:12.063506	2152
2017-04-19 22:59:12.063749	2153
2017-04-19 22:59:12.063896	2153
2017-04-19 22:59:12.064034	2154
2017-04-19 22:59:12.064173	2152
2017-04-19 22:59:12.064312	2153
2017-04-19 22:59:12.064505	2153
2017-04-19 22:59:12.064767	2151
2017-04-19 22:59:12.064931	2153
2017-04-19 22:59:12.065072	2153
2017-04-19 22:59:12.065211	2155
2017-04-19 22:59:12.065351	2154
2017-04-19 22:59:12.067408	2151
2017-04-19 22:59:12.067571	2152
2017-04-19 22:59:12.071546	2152
2017-04-19 22:59:12.071736	2153
2017-04-19 22:59:12.187195	Arduino HOST Iniciado...
2017-04-19 22:59:13.188387	2017-04-19 22:59:14.185177	2152
2017-04-19 22:59:14.189276	2152
2017-04-19 22:59:14.189737	2150
2017-04-19 22:59:14.193378	2153
2017-04-19 22:59:14.193620	2153
2017-04-19 22:59:14.197528	2161
2017-04-19 22:59:14.197943	2153
2017-04-19 22:59:14.201465	2152
2017-04-19 22:59:14.205621	2153
2017-04-19 22:59:14.205921	2155
2017-04-19 22:59:14.209796	2154
2017-04-19 22:59:14.210271	2153
2017-04-19 22:59:14.214024	2154
2017-04-19 22:59:14.214426	2155
2017-04-19 22:59:14.217921	2152
2017-04-19 22:59:14.222017	2153
2017-04-19 22:59:14.222316	2153
2017-04-19 22:59:14.226114	2154
2017-04-19 22:59:14.226419	2152
2017-04-19 22:59:14.230216	2153
2017-04-19 22:59:14.234093	2151
2017-04-19 22:59:14.234314	2151
2017-04-19 22:59:14.238320	2154
2017-04-19 22:59:14.238478	0
2017-04-19 22:59:14.242567	2156
2017-04-19 22:59:14.246534	2143
2017-04-19 22:59:14.246856	2151
2017-04-19 22:59:14.250693	2156
2017-04-19 22:59:14.250893	2154
2017-04-19 22:59:14.254876	2152
2017-04-19 22:59:14.255067	2154
2017-04-19 22:59:14.259111	2153
2017-04-19 22:59:14.262951	2151
2017-04-19 22:59:14.263175	2152
2017-04-19 22:59:14.267022	2155
2017-04-19 22:59:14.267171	2154
2017-04-19 22:59:14.271345	2150
2017-04-19 22:59:14.271592	2156
2017-04-19 22:59:14.275181	2153
2017-04-19 22:59:14.279287	2153
2017-04-19 22:59:14.279444	2153
2017-04-19 22:59:14.283462	2153
2017-04-19 22:59:14.283777	2154
2017-04-19 22:59:14.287515	2153
2017-04-19 22:59:14.291518	2153
2017-04-19 22:59:14.292132	2155
2017-04-19 22:59:14.295669	2151
2017-04-19 22:59:14.295807	2153
2017-04-19 22:59:14.299767	2153
2017-04-19 22:59:14.299906	2152
2017-04-19 22:59:14.303992	2153
2017-04-19 22:59:14.307828	2152
2017-04-19 22:59:14.308001	2153
2017-04-19 22:59:14.312135	2153
2017-04-19 22:59:14.312333	2154
2017-04-19 22:59:14.316147	2148
2017-04-19 22:59:14.316320	2152
2017-04-19 22:59:14.320180	2152
2017-04-19 22:59:14.324231	2152
2017-04-19 22:59:14.324374	2153
2017-04-19 22:59:14.328567	2154
2017-04-19 22:59:14.328759	2155
2017-04-19 22:59:14.332468	2155
2017-04-19 22:59:14.332592	2154
2017-04-19 22:59:14.336531	2156
2017-04-19 22:59:14.340629	2152
2017-04-19 22:59:14.340747	0
2017-04-19 22:59:14.344809	2153
2017-04-19 22:59:14.344971	2151
2017-04-19 22:59:14.348855	2154
2017-04-19 22:59:14.352934	2152
2017-04-19 22:59:14.353087	2153
2017-04-19 22:59:14.357242	2152
2017-04-19 22:59:14.357614	2152
2017-04-19 22:59:14.361134	2147
2017-04-19 22:59:14.365145	2154
2017-04-19 22:59:14.365268	2153
2017-04-19 22:59:14.369339	2153
2017-04-19 22:59:14.369525	2152
2017-04-19 22:59:14.373507	2152
2017-04-19 22:59:14.373735	2153
2017-04-19 22:59:14.377540	2153
2017-04-19 22:59:14.381530	2151
2017-04-19 22:59:14.381696	2152
2017-04-19 22:59:14.385801	2151
2017-04-19 22:59:14.385990	2154
2017-04-19 22:59:14.389995	2152
2017-04-19 22:59:14.390212	2151
2017-04-19 22:59:14.393963	2153
2017-04-19 22:59:14.397995	2153
2017-04-19 22:59:14.398118	2153
2017-04-19 22:59:14.402089	2154
2017-04-19 22:59:14.402236	2153
2017-04-19 22:59:14.406381	2154
2017-04-19 22:59:14.406588	2153
2017-04-19 22:59:14.410300	2153
2017-04-19 22:59:14.414361	2154
2017-04-19 22:59:14.414508	2155
2017-04-19 22:59:14.418467	2155
2017-04-19 22:59:14.418594	2154
2017-04-19 22:59:14.422666	2154
2017-04-19 22:59:14.422829	2154
2017-04-19 22:59:14.426868	2153
2017-04-19 22:59:14.430841	2154
2017-04-19 22:59:14.431051	2151
2017-04-19 22:59:14.434865	2153
2017-04-19 22:59:14.435006	2155
2017-04-19 22:59:14.439094	2153
2017-04-19 22:59:14.443106	2153
2017-04-19 22:59:14.443290	2152
2017-04-19 22:59:14.447265	2154
2017-04-19 22:59:14.447436	2154
2017-04-19 22:59:14.451347	2155
2017-04-19 22:59:14.451560	2151
2017-04-19 22:59:14.455527	2156
2017-04-19 22:59:14.459451	2158
2017-04-19 22:59:14.459619	2153
2017-04-19 22:59:14.463598	2153
2017-04-19 22:59:14.463749	2153
2017-04-19 22:59:14.467767	2152
2017-04-19 22:59:14.467998	2153
2017-04-19 22:59:14.472068	2152
2017-04-19 22:59:14.475883	2153
2017-04-19 22:59:14.476099	2154
2017-04-19 22:59:14.479974	2154
2017-04-19 22:59:14.480143	2150
2017-04-19 22:59:14.484106	2151
2017-04-19 22:59:14.484271	2152
2017-04-19 22:59:14.488367	2149
2017-04-19 22:59:14.492265	2149
2017-04-19 22:59:14.492463	2150
2017-04-19 22:59:14.496351	2153
2017-04-19 22:59:14.496501	2152
2017-04-19 22:59:14.500463	2153
2017-04-19 22:59:14.500633	2153
2017-04-19 22:59:14.504809	2154
2017-04-19 22:59:14.508708	2153
2017-04-19 22:59:14.508909	2152
2017-04-19 22:59:14.512740	2153
2017-04-19 22:59:14.512916	2153
2017-04-19 22:59:14.516820	2152
2017-04-19 22:59:14.516989	2154
2017-04-19 22:59:14.520914	2154
2017-04-19 22:59:14.525091	2151
2017-04-19 22:59:14.525259	2152
2017-04-19 22:59:14.529140	2152
2017-04-19 22:59:14.529274	2151
2017-04-19 22:59:14.533202	2153
2017-04-19 22:59:14.537192	2153
2017-04-19 22:59:14.537453	2154
2017-04-19 22:59:14.541682	2152
2017-04-19 22:59:14.541920	2154
2017-04-19 22:59:14.545557	2152
2017-04-19 22:59:14.549512	0
2017-04-19 22:59:14.549690	2152
2017-04-19 22:59:14.553789	2157
2017-04-19 22:59:14.554034	2152
2017-04-19 22:59:14.557890	2156
2017-04-19 22:59:14.558113	2151
2017-04-19 22:59:14.562095	2153
2017-04-19 22:59:14.566027	2152
2017-04-19 22:59:14.566162	2153
2017-04-19 22:59:14.570239	2154
2017-04-19 22:59:14.570487	2153
2017-04-19 22:59:14.574326	2150
2017-04-19 22:59:14.574615	2153
2017-04-19 22:59:14.578266	2151
2017-04-19 22:59:14.582400	2155
2017-04-19 22:59:14.582564	2154
2017-04-19 22:59:14.586422	2153
2017-04-19 22:59:14.586688	2153
2017-04-19 22:59:14.590511	2153
2017-04-19 22:59:14.594683	2154
2017-04-19 22:59:14.594946	2152
2017-04-19 22:59:14.598782	2152
2017-04-19 22:59:14.598909	2154
2017-04-19 22:59:14.602915	2151
2017-04-19 22:59:14.603135	2154
2017-04-19 22:59:14.607189	2152
2017-04-19 22:59:14.611031	2152
2017-04-19 22:59:14.611226	2152
2017-04-19 22:59:14.615106	2146
2017-04-19 22:59:14.615284	2153
2017-04-19 22:59:14.619196	2154
2017-04-19 22:59:14.619377	2153
2017-04-19 22:59:14.623399	2157
2017-04-19 22:59:14.627396	2153
2017-04-19 22:59:14.627567	2152
2017-04-19 22:59:14.631591	2154
2017-04-19 22:59:14.631800	2153
2017-04-19 22:59:14.635751	2153
2017-04-19 22:59:14.636013	2152
2017-04-19 22:59:14.639908	2153
2017-04-19 22:59:14.643789	2155
2017-04-19 22:59:14.643950	2154
2017-04-19 22:59:14.647823	2153
2017-04-19 22:59:14.647922	0
2017-04-19 22:59:14.651978	2152
2017-04-19 22:59:14.656270	2153
2017-04-19 22:59:14.656495	2153
2017-04-19 22:59:14.660268	2154
2017-04-19 22:59:14.660437	2153
2017-04-19 22:59:14.664307	2153
2017-04-19 22:59:14.668307	2155
2017-04-19 22:59:14.668495	2152
2017-04-19 22:59:14.672473	2152
2017-04-19 22:59:14.672642	2152
2017-04-19 22:59:14.676695	2152
2017-04-19 22:59:14.676938	2151
2017-04-19 22:59:14.680735	2153
2017-04-19 22:59:14.684710	2154
2017-04-19 22:59:14.684847	2153
2017-04-19 22:59:14.689143	2153
2017-04-19 22:59:14.689443	2156
2017-04-19 22:59:14.693014	2151
2017-04-19 22:59:14.693181	2151
2017-04-19 22:59:14.696995	2153
2017-04-19 22:59:14.701184	2155
2017-04-19 22:59:14.701373	2153
2017-04-19 22:59:14.705303	2152
2017-04-19 22:59:14.705757	2154
2017-04-19 22:59:14.709434	2152
2017-04-19 22:59:14.709590	2152
2017-04-19 22:59:14.713425	2154
2017-04-19 22:59:14.717571	2152
2017-04-19 22:59:14.717705	2152
2017-04-19 22:59:14.721660	2152
2017-04-19 22:59:14.722085	2155
2017-04-19 22:59:14.725819	2151
2017-04-19 22:59:14.725988	2152
2017-04-19 22:59:14.729857	2154
2017-04-19 22:59:14.733958	2152
2017-04-19 22:59:14.734211	2154
2017-04-19 22:59:14.738006	2154
2017-04-19 22:59:14.738196	2152
2017-04-19 22:59:14.742315	2152
2017-04-19 22:59:14.742663	2153
2017-04-19 22:59:14.746229	2154
2017-04-19 22:59:14.750347	2150
2017-04-19 22:59:14.750497	0
2017-04-19 22:59:14.754377	2153
2017-04-19 22:59:14.758643	2152
2017-04-19 22:59:14.758947	2153
2017-04-19 22:59:14.762597	2154
2017-04-19 22:59:14.762786	2153
2017-04-19 22:59:14.766738	2156
2017-04-19 22:59:14.766918	2153
2017-04-19 22:59:14.770868	2155
2017-04-19 22:59:14.774949	2152
2017-04-19 22:59:14.775162	2156
2017-04-19 22:59:14.779038	2152
2017-04-19 22:59:14.779195	2153
2017-04-19 22:59:14.783109	2152
2017-04-19 22:59:14.783246	2153
2017-04-19 22:59:14.787199	2154
2017-04-19 22:59:14.791512	2152
2017-04-19 22:59:14.791859	2151
2017-04-19 22:59:14.795479	2154
2017-04-19 22:59:14.795820	2149
2017-04-19 22:59:14.799481	2150
2017-04-19 22:59:14.799741	2150
2017-04-19 22:59:14.803615	2153
2017-04-19 22:59:14.807740	2152
2017-04-19 22:59:14.807986	2151
2017-04-19 22:59:14.812015	2155
2017-04-19 22:59:14.812317	2154
2017-04-19 22:59:14.815801	2153
2017-04-19 22:59:14.819811	2151
2017-04-19 22:59:14.819999	2153
2017-04-19 22:59:14.824062	2153
2017-04-19 22:59:14.824253	2152
2017-04-19 22:59:14.828156	2153
2017-04-19 22:59:14.828357	2152
2017-04-19 22:59:14.832370	2157
2017-04-19 22:59:14.836247	2153
2017-04-19 22:59:14.836422	2154
2017-04-19 22:59:14.840451	2154
2017-04-19 22:59:14.840622	2153
2017-04-19 22:59:14.844530	2154
2017-04-19 22:59:14.844701	2151
2017-04-19 22:59:14.848652	2153
2017-04-19 22:59:14.852692	2152
2017-04-19 22:59:14.852820	0
2017-04-19 22:59:14.857072	2153
2017-04-19 22:59:14.857354	2151
2017-04-19 22:59:14.860957	2153
2017-04-19 22:59:14.865041	2153
2017-04-19 22:59:14.865231	2151
2017-04-19 22:59:14.869177	2151
2017-04-19 22:59:14.869364	2154
2017-04-19 22:59:14.873266	2153
2017-04-19 22:59:14.877390	2152
2017-04-19 22:59:14.877804	2153
2017-04-19 22:59:14.881458	2150
2017-04-19 22:59:14.881712	2153
2017-04-19 22:59:14.885513	2152
2017-04-19 22:59:14.885652	2153
2017-04-19 22:59:14.889846	2154
2017-04-19 22:59:14.893589	2157
2017-04-19 22:59:14.893769	2153
2017-04-19 22:59:14.897871	2152
2017-04-19 22:59:14.898018	2153
