AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-04-19 22:59:31.858625	1
2017-04-19 22:59:31.858744	2155
2017-04-19 22:59:31.858857	2153
2017-04-19 22:59:31.858958	2153
2017-04-19 22:59:31.859059	2152
2017-04-19 22:59:31.859160	2153
2017-04-19 22:59:31.859272	2154
2017-04-19 22:59:31.859399	2152
2017-04-19 22:59:31.859509	2154
2017-04-19 22:59:31.859610	2152
2017-04-19 22:59:31.859758	2152
2017-04-19 22:59:31.859861	2152
2017-04-19 22:59:31.859961	2156
2017-04-19 22:59:31.860019	0
2017-04-19 22:59:31.860119	2153
2017-04-19 22:59:31.860218	2152
2017-04-19 22:59:31.860304	151
2017-04-19 22:59:31.860405	2153
2017-04-19 22:59:31.860505	2154
2017-04-19 22:59:31.860605	2153
2017-04-19 22:59:31.860705	2153
2017-04-19 22:59:31.860804	2155
2017-04-19 22:59:31.860905	2151
2017-04-19 22:59:31.861005	2155
2017-04-19 22:59:31.861104	2153
2017-04-19 22:59:31.861204	2153
2017-04-19 22:59:31.861304	2152
2017-04-19 22:59:31.861403	2153
2017-04-19 22:59:31.861502	2154
2017-04-19 22:59:31.861601	2152
2017-04-19 22:59:31.861701	2154
2017-04-19 22:59:31.861800	2152
2017-04-19 22:59:31.861900	2152
2017-04-19 22:59:31.862000	2152
2017-04-19 22:59:31.862100	2156
2017-04-19 22:59:31.862158	0
2017-04-19 22:59:31.862257	2153
2017-04-19 22:59:31.862356	2152
2017-04-19 22:59:31.862456	2154
2017-04-19 22:59:31.863790	2150
2017-04-19 22:59:31.863908	2152
2017-04-19 22:59:31.867817	2152
2017-04-19 22:59:31.872034	2153
2017-04-19 22:59:31.872205	2155
2017-04-19 22:59:31.987731	Arduino HOST Iniciado...
2017-04-19 22:59:32.988907	2017-04-19 22:59:33.985669	2153
2017-04-19 22:59:33.989736	2152
2017-04-19 22:59:33.989899	2153
2017-04-19 22:59:33.993885	2153
2017-04-19 22:59:33.994079	2153
2017-04-19 22:59:33.997862	2150
2017-04-19 22:59:33.998045	2152
2017-04-19 22:59:34.001861	0
2017-04-19 22:59:34.006405	2151
2017-04-19 22:59:34.006950	2151
2017-04-19 22:59:34.010463	2151
2017-04-19 22:59:34.014385	2152
2017-04-19 22:59:34.015052	2152
2017-04-19 22:59:34.018683	2155
2017-04-19 22:59:34.019188	2153
2017-04-19 22:59:34.022655	2153
2017-04-19 22:59:34.022989	2154
2017-04-19 22:59:34.026816	2152
2017-04-19 22:59:34.030736	2147
2017-04-19 22:59:34.031000	2153
2017-04-19 22:59:34.035016	2154
2017-04-19 22:59:34.035287	2153
2017-04-19 22:59:34.039022	2152
2017-04-19 22:59:34.039284	2154
2017-04-19 22:59:34.043089	2152
2017-04-19 22:59:34.047154	2152
2017-04-19 22:59:34.047593	2154
2017-04-19 22:59:34.051447	2151
2017-04-19 22:59:34.051950	2156
2017-04-19 22:59:34.055376	2154
2017-04-19 22:59:34.055796	2153
2017-04-19 22:59:34.059453	2154
2017-04-19 22:59:34.063593	2153
2017-04-19 22:59:34.063917	2152
2017-04-19 22:59:34.067609	2151
2017-04-19 22:59:34.067874	2154
2017-04-19 22:59:34.071772	2154
2017-04-19 22:59:34.072079	2153
2017-04-19 22:59:34.075819	2153
2017-04-19 22:59:34.080243	2152
2017-04-19 22:59:34.080635	2154
2017-04-19 22:59:34.083914	2151
2017-04-19 22:59:34.084095	2153
2017-04-19 22:59:34.088000	2153
2017-04-19 22:59:34.092020	2153
2017-04-19 22:59:34.092202	2156
2017-04-19 22:59:34.096242	2150
2017-04-19 22:59:34.096408	2152
2017-04-19 22:59:34.100305	2153
2017-04-19 22:59:34.100499	2154
2017-04-19 22:59:34.104347	2152
2017-04-19 22:59:34.108563	0
2017-04-19 22:59:34.108742	2152
2017-04-19 22:59:34.112555	2153
2017-04-19 22:59:34.112719	2152
2017-04-19 22:59:34.116672	2155
2017-04-19 22:59:34.120761	2157
2017-04-19 22:59:34.120902	2154
2017-04-19 22:59:34.125166	2152
2017-04-19 22:59:34.125463	2153
2017-04-19 22:59:34.128969	2152
2017-04-19 22:59:34.129111	2153
2017-04-19 22:59:34.133039	2153
2017-04-19 22:59:34.137147	2153
2017-04-19 22:59:34.137334	2153
2017-04-19 22:59:34.141503	2153
2017-04-19 22:59:34.141791	2154
2017-04-19 22:59:34.145449	2151
2017-04-19 22:59:34.145614	2154
2017-04-19 22:59:34.149400	2154
2017-04-19 22:59:34.153576	2154
2017-04-19 22:59:34.153826	2153
2017-04-19 22:59:34.157883	2154
2017-04-19 22:59:34.158150	2153
2017-04-19 22:59:34.161798	2156
2017-04-19 22:59:34.165719	2149
2017-04-19 22:59:34.166003	2145
2017-04-19 22:59:34.169921	2155
2017-04-19 22:59:34.170103	2153
2017-04-19 22:59:34.174424	2154
2017-04-19 22:59:34.174835	2145
2017-04-19 22:59:34.178326	2151
2017-04-19 22:59:34.182371	2153
2017-04-19 22:59:34.182593	2152
2017-04-19 22:59:34.186296	2154
2017-04-19 22:59:34.186448	2150
2017-04-19 22:59:34.190665	2153
2017-04-19 22:59:34.191063	2151
2017-04-19 22:59:34.194755	2152
2017-04-19 22:59:34.198765	2153
2017-04-19 22:59:34.199122	2154
2017-04-19 22:59:34.202868	2153
2017-04-19 22:59:34.203104	2154
2017-04-19 22:59:34.207113	2152
2017-04-19 22:59:34.211029	0
2017-04-19 22:59:34.211360	2154
2017-04-19 22:59:34.215162	2153
2017-04-19 22:59:34.215457	2154
2017-04-19 22:59:34.219201	2155
2017-04-19 22:59:34.223056	2153
2017-04-19 22:59:34.223349	2156
2017-04-19 22:59:34.227462	2153
2017-04-19 22:59:34.227754	2152
2017-04-19 22:59:34.231438	2153
2017-04-19 22:59:34.231601	2154
2017-04-19 22:59:34.235479	2152
2017-04-19 22:59:34.239784	2152
2017-04-19 22:59:34.240124	2152
2017-04-19 22:59:34.243760	2152
2017-04-19 22:59:34.243921	2153
2017-04-19 22:59:34.247864	2150
2017-04-19 22:59:34.248006	2151
2017-04-19 22:59:34.251825	2152
2017-04-19 22:59:34.255910	2152
2017-04-19 22:59:34.256111	2152
2017-04-19 22:59:34.260171	2152
2017-04-19 22:59:34.260433	2153
2017-04-19 22:59:34.264114	2152
2017-04-19 22:59:34.264297	2152
2017-04-19 22:59:34.268223	2154
2017-04-19 22:59:34.272386	2154
